X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78,Class Label
130.9425962,144.0116112,162.6951076,14.27162985,11.52875509,9.314694369,0.344774386,0.425123888,0.436050427,1.741716769,1.97007285,2.475307454,5.402025662,5.209933615,5.079892086,64,54,42,0.815377672,0.675552666,101.4343303,1905.06827,0.750976563,5.07E-05,19948.84038,4.16E-05,16140.53133,3.14E-05,14781.17783,0.849272398,47.30214205,113.7666291,2417.29425,0.866210938,0.03584358,19279.2593,0.000961583,16856.52088,46.98958596,6910.005073,0.868564138,0.362362064,111.5958843,2383.900089,0.818603516,5.07E-05,19952.91202,4.43E-05,17188.83752,1.67E-05,7969.524008,0.861120362,46.52941176,115.7552719,2535.547725,0.879882813,0.035287461,19274.05327,0.000947993,17062.45184,46.25944632,5989.061598,0.568949772,0.069797782,0.03939987,0.064057404,0.026484018,0.002870189,0.022570124,0.026614481,0.086888454,0.001826484,0.006523157,0.002609263,0.04148728,0.001696021,0.045009785,0.008871494,0
129.9347985,143.5627595,162.6257631,14.61189065,11.43194142,8.988868194,0.389989207,0.593942207,0.621181219,1.963138828,2.069807307,2.566314814,5.440342121,5.085341277,4.974469465,67,52,41,0.854864514,0.475259621,116.0641417,2246.095907,0.799316406,5.10E-05,19804.57819,4.39E-05,16802.12967,2.19E-05,10475.89035,0.853102086,46.89876957,122.3131991,2460.899888,0.873046875,0.035563574,19181.98937,0.000954758,16861.77462,46.62165734,5992.451342,0.861462108,0.460954117,118.6621088,2297.949256,0.803466797,5.11E-05,19771.02279,4.43E-05,16905.9826,2.11E-05,10254.53662,0.859255982,46.781372,123.0624651,2511.260457,0.875488281,0.035464646,19139.73648,0.000952698,16911.28331,46.49164771,6283.304239,0.551526252,0.071672772,0.033455433,0.065079365,0.024297924,0.002930403,0.021611722,0.022344322,0.094139194,0.002319902,0.008424908,0.002197802,0.056898657,0.001953602,0.045054945,0.010744811,0
148.9654102,162.0734664,178.691796,14.92222709,11.2200228,8.102433592,0.415380311,0.553953379,0.449366475,1.772253023,1.813533658,2.216961199,5.345722896,4.892566678,4.793331035,60,44,34,0.879703794,0.410999409,143.3654642,2475.968658,0.825683594,3.99E-05,25231.63276,3.53E-05,22016.29668,1.46E-05,11683.16647,0.855105059,46.91666667,144.098434,2474.779642,0.873046875,0.035552922,24390.44911,0.000945456,21440.61168,46.62165484,8333.424217,0.791727801,1.067548747,119.0508357,1672.078691,0.701171875,4.00E-05,25151.05188,3.19E-05,19722.43079,3.89E-05,29631.13997,0.845722266,47.71611253,141.2773515,2375.958227,0.859130859,0.036128114,24405.48508,0.000959786,21242.33335,47.37682394,9429.631998,0.59985218,0.069179601,0.038137472,0.045084996,0.025277162,0.003991131,0.019807834,0.024981523,0.082187731,0.001921656,0.005469327,0.002069475,0.027050998,0.002512934,0.055284553,0.014929786,0
146.4568966,144.0098522,143.6169951,17.57410388,18.12103264,18.3073744,0.035065326,0.115093405,0.245849227,2.037282098,2.005086439,1.940151326,5.787526822,5.782751968,5.800879062,80,80,79,0.821686851,1.048913043,58.29279891,1859.748641,0.71875,5.07E-05,20545.07643,4.22E-05,16613.10843,4.75E-05,24429.86175,0.826656597,49.79538734,67.9006505,2172.28149,0.825683594,0.037600467,19830.09462,0.001005806,16781.19697,49.2960002,12153.93791,0.833580985,1.147574124,59.88207547,1938.371294,0.724609375,5.09E-05,20454.20283,4.30E-05,16799.22812,4.91E-05,28059.45013,0.812935653,50.71032821,67.84251731,2055.856971,0.810791016,0.038289925,19938.46914,0.001022512,16634.52603,50.20146866,11667.45017,0.328817734,0.103448276,0.034482759,0.129310345,0.025862069,0.016009852,0.030788177,0.089901478,0.112068966,0.011083744,0.017241379,0.014778325,0.100985222,0.018472906,0.073891626,0.040640394,0
147.2206392,116.3727378,73.27993839,26.17456853,25.60162645,20.70504938,-0.311498127,-0.279123494,-0.378489126,1.677342308,1.600423424,1.843744696,5.860324897,5.777740968,5.720047576,113,107,105,0.90216176,0.277224908,84.24708558,2729.497015,0.858642578,8.16E-05,14549.04805,7.54E-05,12830.12159,1.56E-05,5289.708274,0.874005921,45.62619112,87.16662129,2673.825483,0.896728516,0.034654998,14124.05663,0.00095956,12514.44763,45.39043061,4348.706779,0.856780532,0.615840349,71.39039601,2216.199875,0.782958984,8.35E-05,14210.63112,7.42E-05,11712.88765,3.47E-05,11779.48488,0.881709374,45.10070005,87.99192246,2760.021002,0.906738281,0.034273486,14093.30883,0.000950606,12576.83691,44.88934953,4040.350296,0.443203697,0.100308048,0.035425491,0.057181363,0.02483635,0.005005776,0.019060454,0.031189834,0.092029265,0.004043127,0.009819022,0.004235657,0.078167116,0.003658067,0.076049288,0.038891028,0
138.8931438,131.1371245,121.3409768,34.18807729,37.16812944,41.97959771,0.178357088,0.208348637,0.233168296,1.977004318,2.006598492,1.793292929,6.63021728,6.74788473,6.906724534,182,194,213,0.904623553,0.387532318,38.75409365,2722.705257,0.849853516,7.41E-05,17914.78024,6.81E-05,15851.97102,1.84E-05,9953.253663,0.916326864,43.07929969,48.17353244,3168.900618,0.948242188,0.032769305,17567.36406,0.000907172,16355.97283,42.92456909,4136.817714,0.929317577,0.18072945,43.21393576,3058.486663,0.896972656,7.36E-05,18084.04654,6.96E-05,16449.06415,8.67E-06,4627.74061,0.909165877,43.33678756,48.52694301,3086.845596,0.942382813,0.032972604,17565.97746,0.00091198,16200.48629,43.19145756,3758.406477,0.299472598,0.082320569,0.027287319,0.103875258,0.017427196,0.007796377,0.017427196,0.105021784,0.13391424,0.004815409,0.011923871,0.007567072,0.083925705,0.004815409,0.07314836,0.046778262,0
84.81195757,89.78624237,94.26342012,8.696293509,9.661830297,10.50561417,0.710878626,0.574809551,0.499964085,3.163202591,2.885071664,2.687043928,4.893904109,5.095095843,5.270145227,47,47,49,0.772814429,0.825996534,99.43882149,1599.47695,0.704345703,0.00013203,7705.84922,0.000103495,5858.159821,9.77E-05,7176.048527,0.765718429,53.84264283,104.055857,1706.48037,0.764892578,0.040662289,7434.85956,0.001141719,5846.578413,53.2139286,5344.894989,0.687659389,2.851979346,80.02065404,1024.376936,0.567382813,0.00013285,7649.738812,9.25E-05,5192.861237,0.000327129,25736.09036,0.737747682,56.74371016,99.68097954,1503.74002,0.727783203,0.04272944,7384.86783,0.001191556,5596.972068,55.92730281,7056.11003,0.826583092,0.023786564,0.013982642,0.015268402,0.011250402,0.00144648,0.005946641,0.004178721,0.053841209,0.0016072,0.004339441,0.00176792,0.018643523,0.00225008,0.027643844,0.006750241,0
75.15600775,78.17393411,80.40600775,5.56331446,5.356141772,5.084164002,1.260819103,1.273995823,1.234378709,4.4587015,4.404918809,4.386841215,4.154445531,4.090465501,4.071670573,35,31,29,0.668093197,2.405759162,173.7198953,955.595986,0.559570313,0.00016679,5937.72644,0.00011118,3974.521048,0.000394258,14595.03534,0.746694726,55.68774704,214.7246377,1571.303689,0.741210938,0.041991012,5699.714427,0.001197628,4431.736035,54.91416079,4583.382411,0.702601667,2.009917355,182.3123967,1107.245455,0.590820313,0.000166861,5936.466942,0.00011715,4172.959414,0.000331502,12099.8438,0.726722087,58.14706891,208.8313336,1428.82242,0.712158203,0.043697436,5678.430579,0.001237994,4311.783571,57.15443027,6047.912239,0.716569767,0.042635659,0.032945736,0.040697674,0.016957364,0.004360465,0.017926357,0.019864341,0.069767442,0.004360465,0.006782946,0.005329457,0.024709302,0.00629845,0.03246124,0.016472868,0
84.09343112,88.59566327,92.7471301,9.555183854,10.27253466,11.13764006,0.829258031,0.79117203,0.697421847,2.729313696,2.716454781,2.606760749,4.896926494,5.046631297,5.226393903,43,44,46,0.796154848,0.702811245,110.1358768,1759.957162,0.729492188,0.00013473,7588.08166,0.000108248,5965.192428,8.75E-05,5859.299197,0.787103376,51.92321924,114.7286463,1870.969164,0.791748047,0.039290707,7296.543941,0.001111826,5886.755902,51.40894467,4279.414739,0.681684735,2.797424893,87.55536481,1012.890987,0.568847656,0.000136131,7485.730472,9.36E-05,5039.518436,0.000328423,24840.98627,0.776338936,53.32364096,111.3830594,1773.434893,0.772460938,0.040267894,7315.306258,0.001134505,5861.792933,52.69255675,5249.928255,0.73309949,0.020089286,0.029815051,0.025350765,0.014668367,0.002072704,0.016103316,0.01307398,0.069515306,0.001594388,0.004304847,0.001753827,0.025350765,0.00255102,0.044005102,0.015784439,0
82.55806938,87.10030166,91.41528406,8.260421393,8.836839846,9.736988078,1.219008567,1.025074252,0.830915821,4.002854192,3.680859418,3.292301277,4.665852542,4.80676672,5.054908451,41,41,44,0.79874114,0.694870087,126.5076616,1780.871419,0.732910156,0.000137387,7373.089607,0.000110109,5864.607611,9.06E-05,5429.577948,0.773193698,53.22664141,128.582702,1760.767045,0.7734375,0.040220343,7072.562816,0.001135163,5661.272367,52.62602498,4710.492109,0.605125815,4.70630817,83.91623578,669.2688728,0.472167969,0.000138857,7255.341262,8.40E-05,4381.156814,0.000583957,39171.04033,0.774533664,53.27091885,126.668456,1766.840859,0.773193359,0.040232494,7102.835175,0.001134966,5714.160376,52.64264691,4843.541838,0.77124183,0.033433886,0.020361991,0.026897939,0.014831574,0.001759678,0.008044243,0.00678733,0.065862242,0.002765209,0.003519356,0.002765209,0.028154852,0.003267974,0.033433886,0.007038713,0
77.87647059,80.90721925,83.82540107,7.671234717,7.627714825,7.7323369,0.376790902,0.324655068,0.331248038,2.39658027,2.42827986,2.689465469,4.873945344,4.871046969,4.872840945,38,38,40,0.803088823,0.767815323,115.5694212,1793.196721,0.729736328,0.000158856,6358.335229,0.000128436,5070.481784,0.000112441,5266.498494,0.796687136,51.5235474,119.2165138,1936.398165,0.798339844,0.038990167,6135.221713,0.001123233,5054.854187,50.98448283,3676.857187,0.714045655,2.595375723,94.13955409,1144.71924,0.591308594,0.000160021,6311.556565,0.000115048,4475.20163,0.000371235,18163.92073,0.784266904,53.22628427,119.1588402,1817.803026,0.774658203,0.040178133,6081.110936,0.001152758,4917.332556,52.54311752,4774.159786,0.732887701,0.054010695,0.022192513,0.032887701,0.021925134,0.002941176,0.00802139,0.00828877,0.07459893,0.002406417,0.005080214,0.002941176,0.020855615,0.003475936,0.033957219,0.005614973,0
111.428405,101.7174731,90.75098566,39.71215292,37.65899174,37.9284591,-0.13674723,-0.029775255,0.13461383,1.917238014,1.838941798,1.720331162,6.960449589,6.875815325,6.812455016,188,170,160,0.94523577,0.104776986,39.67088942,3282.093164,0.925048828,0.000170017,11631.87648,0.000162959,10739.74979,1.15E-05,1872.641858,0.938165637,41.32227723,46.00841584,3486.586634,0.986328125,0.031598165,11501.70941,0.000964624,11045.24657,41.26708608,892.8089109,0.951925596,0.09981661,40.62169243,3366.967514,0.931884766,0.00017009,11678.42966,0.000164204,10900.70619,1.04E-05,1779.493843,0.926631536,41.90489335,44.90815558,3332.302886,0.972900391,0.032033168,11418.64642,0.000975946,10768.56373,41.83664526,1117.792723,0.277060932,0.086917563,0.026433692,0.127419355,0.013888889,0.00672043,0.012007168,0.078942652,0.158602151,0.002688172,0.007706093,0.002598566,0.096774194,0.003763441,0.065412186,0.043817204,0
41.63005291,33.70222222,30.97481481,17.28080767,14.93042791,14.96129753,0.984979715,0.991296085,0.962174818,2.532453887,2.678399247,2.533858488,5.299449634,5.164552537,5.16073976,95,90,85,0.839133379,0.609895338,121.0253727,2078.488741,0.769775391,0.001103965,1466.722804,0.000913539,1234.912273,0.000677574,998.5800825,0.884152345,44.72481966,141.1677799,2797.073203,0.913818359,0.034994775,1446.565055,0.001833657,1336.86996,44.54176494,250.0996527,0.899145348,0.237609742,140.4188615,2715.337015,0.862060547,0.001102172,1482.099122,0.000981305,1335.613187,0.000287801,350.3942226,0.870020502,45.61492375,139.0898693,2642.66122,0.896484375,0.03565438,1428.542484,0.001842773,1288.481811,45.40303018,316.2271242,0.42962963,0.073862434,0.046560847,0.09037037,0.035132275,0.010793651,0.018835979,0.055661376,0.133544974,0.003597884,0.012063492,0.005925926,0.053756614,0.005079365,0.033227513,0.017354497,0
40.56131078,33.24524313,30.57928118,11.99576846,10.19374179,10.42417269,0.13666994,0.114161311,0.140343717,1.573512314,1.617109307,1.635914809,5.250721554,5.072056721,5.10938601,52,46,45,0.820290468,0.741617357,94.27547666,1909.417488,0.742675781,0.00102293,1298.048981,0.000826845,1058.926317,0.000815907,1001.153846,0.820618222,49.4132863,103.2069371,2147.358025,0.830566406,0.038318569,1259.128748,0.001787742,1071.348969,49.00662584,524.7704292,0.82887899,0.67961165,96.37087379,1983.80712,0.754394531,0.001021747,1300.243366,0.000834678,1072.361192,0.00074468,930.2475728,0.844423116,47.59444129,107.8559274,2371.64152,0.860839844,0.037017874,1249.363585,0.001792219,1091.00414,47.28306711,465.0439592,0.38794926,0.093023256,0.031183932,0.072410148,0.028541226,0.00422833,0.024841438,0.03012685,0.144291755,0.010042283,0.015327696,0.010042283,0.097780127,0.00845666,0.081395349,0.023784355,0
42.99357521,35.1095994,32.38000756,16.43522859,14.38716906,15.20889318,-0.060675514,-0.082163038,-0.084142479,1.259381211,1.270533203,1.257344922,5.132314494,4.968075162,4.982860069,62,57,54,0.818121456,0.650453956,112.8599222,1923.663424,0.752929688,0.001265727,1472.404669,0.001060877,1150.265794,0.000581669,1355.403048,0.830211034,48.82277745,122.9738524,2229.490994,0.840332031,0.038084831,1459.718768,0.001980176,1224.735912,48.43707724,731.1641488,0.842916839,0.483850932,118.4863354,2141.791925,0.786132813,0.001248664,1494.228571,0.001070958,1214.534141,0.000468193,967.1419255,0.847388764,47.60465116,126.2257516,2392.16903,0.860839844,0.037210598,1462.030062,0.001986338,1249.74029,47.28310008,605.2929665,0.554610733,0.06462585,0.028533636,0.069916856,0.022864701,0.003212396,0.016439909,0.022864701,0.103930461,0.004535147,0.007936508,0.004535147,0.062358277,0.003212396,0.041005291,0.012093726,0
37.11707317,29.9195122,27.05772358,11.47840466,9.739995146,9.973823529,0.505481077,0.53002621,0.520989644,1.971752017,2.143867424,2.141343374,5.1253987,4.983485031,4.988171714,48,43,43,0.780219062,1.442159383,95.52001469,1540.200147,0.664794922,0.001210277,1088.767536,0.000912698,858.8986128,0.001940545,1613.402864,0.790471682,51.92663379,109.6017263,1888.636252,0.791992188,0.040317664,1060.847719,0.001935425,887.0295803,51.39378674,545.75709,0.804916627,0.886971235,103.4832487,1781.17868,0.721435547,0.001211912,1099.473096,0.0009509,891.6649771,0.001322041,856.622335,0.830252498,48.86158767,119.8368712,2228.245711,0.839599609,0.038128376,1031.253853,0.001968481,882.8084325,48.47941553,452.8362896,0.408943089,0.1,0.030894309,0.106504065,0.030894309,0.009756098,0.030081301,0.03495935,0.127642276,0.010569106,0.016260163,0.011382114,0.073170732,0.010569106,0.067479675,0.028455285,0
110.2953195,105.5147615,101.2645365,37.79481538,38.88053326,43.14835055,-0.07821688,-0.054967396,-0.005972912,1.441926998,1.397725504,1.307879855,6.25074048,6.275275097,6.344965079,168,171,181,0.929010473,0.130528587,66.28317152,3078.574973,0.905273438,0.000147456,12354.36003,0.00014064,11221.4648,1.15E-05,2200.36165,0.90493264,43.21406412,69.25232678,3052.741986,0.944335938,0.032975808,11923.3728,0.000978907,10865.90944,43.10212996,1927.330403,0.925255284,0.155978261,65.17336957,3026.098913,0.8984375,0.000148071,12274.10326,0.000140905,11061.94988,1.28E-05,2764.103261,0.90725093,43.31235431,67.76456876,3070.088837,0.942626953,0.033036176,11900.89381,0.000981803,10893.28495,43.18027422,2368.68402,0.358505851,0.110171017,0.045184518,0.072637264,0.049234923,0.013591359,0.02520252,0.038253825,0.106480648,0.011251125,0.015931593,0.008640864,0.071467147,0.008190819,0.04680468,0.029252925,0
113.8187952,96.19309237,85.58024096,38.20709916,36.20788683,40.13845149,-0.149985945,-0.074838248,-0.054916167,1.382910412,1.27828343,1.272958816,6.526699526,6.249546848,6.375008987,146,129,156,0.930226116,0.135849057,64.93584906,3090.442049,0.905761719,0.000158919,11023.76226,0.000149996,10070.40677,1.66E-05,1931.494609,0.911256558,42.87275526,68.75731144,3129.736275,0.951660156,0.032734546,10695.29374,0.000982694,9912.640685,42.77040674,1489.807081,0.92606918,0.169482289,62.13188011,3027.170572,0.895996094,0.000161643,10839.25668,0.000153347,9753.895725,1.58E-05,2732.053134,0.911230762,42.95785145,67.87278335,3125.43485,0.949951172,0.032793544,10664.77512,0.000984738,9867.078709,42.84735195,1644.66898,0.301365462,0.098473896,0.034216867,0.091566265,0.030361446,0.014297189,0.024257028,0.058795181,0.133654618,0.008192771,0.018634538,0.008353414,0.073574297,0.008192771,0.075662651,0.039678715,0
70.12028065,62.45940528,48.75743401,30.4430098,29.19977,25.45043529,0.324474046,0.366648673,0.397097484,2.347245746,2.189053169,1.885559343,6.409778838,6.336621729,6.119345767,125,117,102,0.930030898,0.162778079,59.25339121,3073.709712,0.899902344,0.000698436,4554.884156,0.000633407,4115.638097,0.000158455,1204.965545,0.911250537,42.93578217,62.58489597,3126.310044,0.950439453,0.033307322,4486.041356,0.001467796,4149.420206,42.82540865,787.1027485,0.922002682,0.200329761,57.49409178,2970.918659,0.888427734,0.000705005,4548.972245,0.000637786,4091.030829,0.000156533,1592.334158,0.908718343,43.27063389,61.92108668,3085.719276,0.943603516,0.033555845,4406.792238,0.001493259,4019.754847,43.13565791,1075.886158,0.417240227,0.10698296,0.035015035,0.041430003,0.027196793,0.007550952,0.025726696,0.024122954,0.077313732,0.007083194,0.01343134,0.004878049,0.058202472,0.005880388,0.109589041,0.046374875,0
120.0253177,114.3527859,105.2319648,48.36381192,51.42698969,57.90671751,-0.011930135,0.071830569,0.183465512,1.575311426,1.44368256,1.315186177,6.598781999,6.576700655,6.669009674,179,176,180,0.895690045,0.405657626,44.58821814,2622.020122,0.837158203,0.000203225,13837.53164,0.000191245,11343.47539,2.51E-05,11483.40449,0.875940371,45.89053093,49.49480022,2679.587302,0.892089844,0.03495438,13603.03448,0.001083461,11356.90289,45.62644996,7432.33607,0.894633749,0.425307557,42.91681312,2605.343292,0.833496094,0.0002093,13732.23023,0.000201463,11163.70892,2.12E-05,12059.256,0.879421603,46.05075446,48.78820302,2701.074074,0.889892578,0.035039698,13579.22579,0.001084805,11441.00473,45.73911102,8818.547599,0.470381232,0.077614858,0.021798631,0.057673509,0.019061584,0.007331378,0.011925709,0.045650049,0.086901271,0.00342131,0.009872923,0.005083089,0.07487781,0.00342131,0.087390029,0.029325513,0
94.1969697,90.51178451,86,30.80436681,30.4581851,30.43002682,-0.188810208,-0.128180524,-0.135607531,1.44381985,1.422702467,1.441042506,6.281956646,6.281797624,6.267815302,103,97,103,0.895969042,0.421714955,46.92039801,2618.273047,0.834228516,0.000173414,8823.207492,0.000156074,7738.984624,6.67E-05,4638.480831,0.897129291,43.85736759,55.49921342,2950.600944,0.931152344,0.033465193,8657.997378,0.001009409,7922.432293,43.71239837,1602.896434,0.905615719,0.33180778,49.54118993,2744.381007,0.853515625,0.000172584,8886.770309,0.000156991,7890.969587,5.53E-05,3509.602975,0.893757709,44.22674419,54.34566596,2903.495772,0.923828125,0.033728983,8656.52537,0.001015151,7904.528878,44.0589586,1859.775106,0.183501684,0.14983165,0.026936027,0.127946128,0.016835017,0.018518519,0.018518519,0.11952862,0.12962963,0.018518519,0.023569024,0.021885522,0.14983165,0.028619529,0.101010101,0.067340067,0
109.0853175,101.0793651,96.40277778,17.81158728,20.32878684,22.95964524,0.155733394,0.207725108,0.257796763,1.903819298,1.782514796,1.827272223,5.830699135,6.043895942,6.177764491,78,82,91,0.903615475,0.287539029,63.08004542,2744.000284,0.860107422,0.000104027,10627.56117,9.47E-05,9500.048747,2.65E-05,3619.004542,0.898182905,43.85190039,67.56566186,2959.978244,0.931396484,0.033390089,10298.36356,0.000947957,9468.31019,43.7009309,1935.02595,0.899084105,0.842620943,57.39130435,2538.93019,0.797363281,0.00010563,10386.63595,9.56E-05,9216.771203,7.10E-05,11319.79363,0.897162439,44.0890411,66.68493151,2940.501581,0.926757813,0.033556111,10353.56876,0.000951155,9554.516565,43.91966823,2091.507903,0.263888889,0.142857143,0.01984127,0.049603175,0.017857143,0.015873016,0.031746032,0.079365079,0.103174603,0.023809524,0.027777778,0.021825397,0.093253968,0.029761905,0.188492063,0.128968254,0
116.4793323,109.5663752,108.136725,13.39120214,13.64080307,14.51838052,-1.861858871,-1.840108376,-1.917998455,7.151755162,7.084582731,7.384726522,5.247663728,5.314235732,5.379320703,75,78,83,0.872842868,0.319988225,111.8766559,2440.110392,0.829345703,8.55E-05,12405.15249,7.51E-05,10770.3929,2.59E-05,4120.377097,0.873370654,45.56839815,116.2254555,2671.118575,0.897705078,0.034622075,11938.15665,0.000962084,10709.2223,45.34105624,3009.65189,0.840748608,0.738064516,97.98516129,2056.452258,0.756835938,8.76E-05,12231.80323,7.53E-05,10139.49478,5.52E-05,9903.603871,0.872797147,45.43950081,117.034726,2672.176886,0.899902344,0.034537711,11950.76777,0.000959884,10711.34773,45.23034718,2724.793272,0.424085851,0.092607313,0.03100159,0.057631161,0.028219396,0.008744038,0.019872814,0.029411765,0.084658188,0.004769475,0.018680445,0.0063593,0.06200318,0.005961844,0.131955485,0.041732909,0
90.45588235,82.58508403,80.05357143,21.34072691,21.21828103,23.05018884,-0.821866923,-0.789677754,-0.768522354,2.251002903,2.217386351,2.164165381,5.815957276,5.807974114,5.925819289,83,87,91,0.872050061,0.740913327,63.6287667,2320.571917,0.785888672,0.000188089,7142.893135,0.000168937,6045.129312,0.000101342,6620.110283,0.86184556,46.5719045,77.27651305,2539.347585,0.879394531,0.035435349,7046.97779,0.001065965,6172.032067,46.2851607,2492.873959,0.883637592,0.489692262,69.6089035,2483.213325,0.817138672,0.000184513,7252.244996,0.000166292,6272.736523,6.95E-05,4310.44876,0.877361523,45.50936736,79.33233777,2706.027966,0.899169922,0.034659154,7088.95167,0.001047147,6351.444162,45.26720684,2126.125713,0.288865546,0.108193277,0.019957983,0.098739496,0.029411765,0.016806723,0.015756303,0.045168067,0.157563025,0.016806723,0.018907563,0.013655462,0.109243697,0.016806723,0.106092437,0.06407563,0
89.04691358,80.66790123,78.4654321,18.37356586,18.2855156,19.16096637,-0.701703291,-0.691841985,-0.708069759,2.267941753,2.322767693,2.292631532,5.720544301,5.779630499,5.804642846,80,87,87,0.885394904,0.518230723,69.11835027,2493.734608,0.816894531,0.00017863,6735.254931,0.000162685,5787.056772,6.25E-05,4600.56844,0.882442068,45.41115926,81.48266522,2752.351029,0.901367188,0.034568308,6612.643824,0.001040565,5916.379927,45.15685686,2234.77844,0.877578264,0.662066851,67.95921496,2386.446795,0.796142578,0.000179559,6715.253603,0.000162041,5729.554001,7.94E-05,5861.780742,0.890286222,44.64116236,82.80805119,2854.63903,0.915771484,0.034027377,6623.176486,0.001028395,5971.879378,44.446571,1724.872834,0.262962963,0.087654321,0.028395062,0.1,0.030864198,0.017283951,0.02962963,0.07037037,0.130864198,0.016049383,0.027160494,0.019753086,0.140740741,0.018518519,0.083950617,0.083950617,0
112.0222222,104.6282282,101.6216216,8.362657515,8.716622251,8.994647111,-1.905743719,-2.214073469,-2.359351571,7.844682539,9.474416598,10.01828581,4.747143897,4.719161898,4.680419532,60,62,65,0.852855992,0.362537764,167.7432024,2257.582477,0.808105469,9.00E-05,11237.84381,7.73E-05,9540.002448,3.10E-05,4230.108459,0.856576624,46.60689463,174.4222964,2498.313317,0.878173828,0.035394094,10842.15652,0.000983543,9570.742342,46.3494798,3003.807339,0.820861848,0.667642276,149.1001626,1931.976911,0.750732422,9.09E-05,11164.97333,7.57E-05,9069.110057,5.61E-05,7856.576585,0.841274516,47.34848913,169.5122847,2359.546173,0.864501953,0.035952677,10808.75685,0.000996897,9355.973979,47.08248482,3149.186106,0.508708709,0.093393393,0.046246246,0.040840841,0.026726727,0.007507508,0.021021021,0.022222222,0.084984985,0.004504505,0.010510511,0.004804805,0.047147147,0.004804805,0.08018018,0.032432432,0
60.15604396,52.98065934,46.84703297,16.03081654,14.59723215,14.96340984,0.617792476,0.625263183,0.599642041,1.955642899,2.070182364,2.048895134,5.552286711,5.503272548,5.5627229,63,57,58,0.880004601,0.281022958,93.18482999,2517.406277,0.840087891,0.000396219,3134.990119,0.000346484,2768.403238,0.000119963,840.7396106,0.869203196,45.60332154,95.85543153,2636.616662,0.896728516,0.034956524,3051.573101,0.001225269,2768.999464,45.39051575,574.0435611,0.845674829,0.694462126,82.26098027,2109.783577,0.767089844,0.000389603,3177.440484,0.00032354,2720.955234,0.000306567,2001.026098,0.873984873,45.42907513,95.63737456,2682.304584,0.900146484,0.034823494,3068.437212,0.001220869,2809.988996,45.21816297,546.7263358,0.371868132,0.099340659,0.044395604,0.066373626,0.03032967,0.00967033,0.032527473,0.041758242,0.113846154,0.00967033,0.014505495,0.007032967,0.054505495,0.006153846,0.113406593,0.037362637,0
119.5210459,112.674426,106.0041454,26.51043433,28.2894376,31.81206244,-0.663308895,-0.502210556,-0.394952755,3.044497927,2.581958456,2.189363231,6.538952464,6.617240057,6.722163631,155,153,158,0.958191032,0.069562969,46.86604603,3463.108094,0.944091797,0.000102094,13535.95526,9.89E-05,12905.64016,4.98E-06,1106.163176,0.933171142,41.49515287,49.95550584,3422.662938,0.982177734,0.031666723,13126.54238,0.000905172,12583.07076,41.44146597,833.8692518,0.90808592,0.338294219,41.37721809,2765.031483,0.853027344,0.000104469,13261.75444,9.72E-05,11823.11174,2.53E-05,5463.420149,0.925788983,41.99471964,49.80613528,3318.924063,0.970947266,0.032031309,13158.28665,0.000912874,12545.42017,41.92080138,1071.529293,0.3125,0.100127551,0.02997449,0.076211735,0.029017857,0.019451531,0.013392857,0.066007653,0.135841837,0.005102041,0.022959184,0.007971939,0.057716837,0.007653061,0.089285714,0.06505102,0
83.14503043,76.61561866,67.59634888,30.16012474,29.50668298,31.62113042,0.615650296,0.635776241,0.670870185,1.628900212,1.656040551,1.691879502,5.665166328,5.669246737,5.697774457,88,88,94,0.857364728,0.636761488,75.9459206,2216.492341,0.781005859,0.000234369,6495.829009,0.000200519,5472.586755,0.000130088,5565.647702,0.84740193,47.62070922,83.62468085,2391.90383,0.860595703,0.036251331,6444.066099,0.001119097,5620.197233,47.29624816,2311.666667,0.840731793,0.809182677,72.01790948,2040.389775,0.749755859,0.000234962,6389.473787,0.000197263,5221.168534,0.000170577,6919.217844,0.855245969,47.11900084,85.413135,2467.702779,0.869873047,0.0358692,6341.128543,0.001114151,5516.40035,46.79182133,2649.242492,0.331643002,0.107505071,0.027383367,0.089249493,0.022312373,0.00811359,0.013184584,0.04969574,0.135902637,0.010141988,0.015212982,0.012170385,0.111561866,0.013184584,0.111561866,0.062880325,0
